ID,CENTER,FY,SIC,NAICS,STATE,ANNUAL_SALES,EMPLOYEES,PLANT_AREA,ANNUAL_ELECTRICITY_COST,TOTAL_RECC_IMP_COST,TOTAL_RECC_SAVINGS,ROI_YRS,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,num_reccs,ARC2,IMPSTATUS
CO0226,CO,1991,3484.0,,CO,5000000.0,80.0,,77830.0,4780.0,5263.0,0.9082272468174045,GUN ACCESSORIES,2.0,70000.0,5893.0,5,5,"2.8121,2.7142,2.7261,2.7447,2.2511","I,I,I,I,I"
CO0227,CO,1991,3353.0,,CO,80000000.0,250.0,,2688104.0,56465.0,30149.0,1.8728647716342168,ALUMINUM SHEET,2.0,71000000.0,8688.0,6,6,"2.7142,2.2443,2.4111,2.4146,2.4133,2.4131","I,I,I,I,I,I"
CO0228,CO,1991,3089.0,,CO,11000000.0,120.0,,363577.0,36280.0,28696.0,1.2642877056035684,PLASTIC CONTAINERS,2.0,11000000.0,6240.0,9,9,"2.8121,2.7142,2.2511,2.4221,2.3212,2.2437,2.7243,2.4133,2.7447","I,I,I,I,I,I,I,I,I"
CO0229,CO,1991,3089.0,,CO,16500000.0,200.0,,214709.0,12110.0,9267.0,1.3067875256285746,INJECTION MOLDED PRODUCT,2.0,2000000.0,8736.0,9,9,"2.7142,2.7442,2.4221,2.7261,2.2437,2.7447,2.3311,2.2511,2.7243","I,I,I,I,I,I,I,I,I"
CO0230,CO,1991,3542.0,,CO,3500000.0,45.0,,54192.0,14350.0,6870.0,2.088791848617176,CAN MANUFACTURING EQUIPMENT,2.0,25000.0,2860.0,6,6,"2.8121,2.7224,2.7142,2.7142,2.7134,2.7252","I,I,I,I,I,I"
CO0231,CO,1992,2819.0,,CO,3000000.0,9.0,10000.0,45071.0,27000.0,19834.0,1.3612987798729455,Powdered Metals,2.0,50000.0,7488.0,9,9,"2.8121,2.2691,2.2511,2.1311,2.7142,2.4133,2.3137,2.2121,2.7442","I,I,I,I,I,I,I,I,N"
CO0232,CO,1992,2951.0,,CO,4500000.0,29.0,4160.0,265700.0,24350.0,24490.0,0.9942833809718252,Asphalt and Concrete,3.0,220000.0,3337.0,11,11,"2.8121,2.1233,2.2136,2.7142,2.1233,2.4224,2.2511,2.4146,2.6212,2.4133,2.4133","I,I,I,I,I,I,I,I,I,I,N"
CO0233,CO,1992,2951.0,,CO,1710000.0,11.0,2000.0,107899.0,23595.0,12210.0,1.9324324324324325,Asphalt and Concrete,3.0,71000.0,3337.0,7,7,"2.8121,2.2212,2.7224,2.3212,2.2511,2.4133,2.4111","I,I,I,I,I,I,I"
CO0234,CO,1992,2082.0,,CO,700000.0,30.0,14000.0,29161.0,14190.0,3150.0,4.504761904761905,Beer,1.0,6000.0,2288.0,6,6,"2.8121,2.7142,2.7224,2.2691,2.7252,2.2136","I,I,I,I,I,I"
CO0235,CO,1992,2015.0,,CO,100000000.0,850.0,310000.0,1473761.0,142150.0,106540.0,1.3342406607846817,Processed Turkey,2.0,100000000.0,4680.0,9,9,"2.8121,2.3131,3.4154,2.3137,2.2511,2.7142,2.7224,2.2437,2.4131","I,I,I,I,I,I,I,I,I"
CO0236,CO,1992,2813.0,,CO,3500000.0,15.0,13400.0,225749.0,8015.0,8040.0,0.9968905472636815,Liquid CO2,3.0,60000.0,5144.0,7,7,"2.7224,2.7142,2.3131,2.7224,2.7243,2.4133,2.2136","I,I,I,I,I,I,I"
CO0237,CO,1992,2099.0,,CO,4000000.0,50.0,16000.0,80693.0,8960.0,6860.0,1.3061224489795917,"Tofu, Tempeh",2.0,2000000.0,4777.0,8,8,"2.2136,2.2121,2.7111,2.7142,2.2212,2.2441,2.4133,2.2511","I,I,I,I,I,I,I,I"
CO0238,CO,1992,2086.0,,CO,28000000.0,80.0,110000.0,124264.0,4000.0,6900.0,0.5797101449275363,Carbonated Beverages,1.0,4300000.0,2210.0,7,7,"2.8121,2.4221,2.7224,2.7142,2.7111,2.4231,2.1311","I,I,I,I,I,I,I"
CO0239,CO,1992,2421.0,,CO,4500000.0,65.0,50000.0,142597.0,33205.0,30070.0,1.1042567342866645,Construction lumber,6.0,40000.0,2166.0,10,10,"2.3212,2.7142,2.6212,2.4236,2.2437,2.4111,2.7224,2.4111,2.7224,2.7142","I,I,I,I,I,I,I,I,I,I"
CO0240,CO,1992,2011.0,,CO,5000000.0,25.0,22000.0,83910.0,4885.0,3815.0,1.2804718217562254,Beef,2.0,2000000.0,2210.0,7,7,"2.7224,2.2511,2.2136,2.7142,2.1233,2.4133,2.4221","I,I,I,I,I,I,I"
CO0241,CO,1992,3499.0,,CO,2500000.0,35.0,32000.0,56731.0,5625.0,12110.0,0.4644921552436003,Cast Aluminum,2.0,1000000.0,2210.0,7,7,"2.7252,2.1233,2.4236,2.7142,2.7444,2.2511,2.4133","I,I,I,I,I,I,I"
CO0242,CO,1992,2051.0,,CO,30000000.0,180.0,120000.0,346457.0,23070.0,27370.0,0.8428936792108147,Bakery Products,2.0,20000000.0,6448.0,9,9,"2.4224,2.4231,2.4221,2.7314,2.7142,2.7142,2.1233,2.2136,2.4133","I,I,I,I,I,I,I,I,I"
CO0243,CO,1992,3441.0,,CO,15000000.0,110.0,131000.0,140526.0,32690.0,24480.0,1.335375816993464,Fabric. Struc. Steel,2.0,13000000.0,4368.0,9,9,"2.8114,2.1332,2.7142,2.4236,2.4221,2.7243,2.4133,2.2212,2.2511","I,I,I,I,I,I,I,I,I"
CO0244,CO,1992,2891.0,,CO,7000000.0,42.0,50000.0,58049.0,4550.0,4810.0,0.9459459459459459,Caulk,2.0,2425000.0,2892.0,7,7,"2.4236,2.7444,2.2437,2.7142,2.4133,2.4221,2.2511","I,I,I,I,I,I,I"
CO0245,CO,1992,3499.0,,CO,15000000.0,71.0,74000.0,70477.0,13780.0,9370.0,1.4706510138740663,Fabricated Steel,2.0,40000000.0,6448.0,9,9,"2.6212,2.7444,2.7142,2.7444,2.7224,2.8121,2.4133,2.2612,2.3131","I,I,I,I,I,I,I,I,N"
CO0246,CO,1992,3443.0,,CO,5000000.0,50.0,92600.0,123504.0,34815.0,34106.0,1.020788131120624,Steel Tanks/Fabricated Steel Prod.,2.0,2000000.0,3016.0,9,9,"2.8114,2.6212,2.7224,2.7261,2.7142,2.7111,2.6212,3.1121,2.7252","I,I,I,I,I,I,I,N,I"
CO0247,CO,1992,3089.0,,CO,9000000.0,250.0,134000.0,402494.0,70440.0,47180.0,1.4930055108096651,Injection Molded Plastic Products,2.0,4400000.0,7488.0,12,12,"2.6212,2.2612,2.7142,2.7111,2.1123,2.7243,2.4221,2.7224,2.4224,2.7442,2.4133,2.8114","I,I,I,I,I,I,I,I,I,I,I,I"
CO0248,CO,1992,3089.0,,CO,18000000.0,150.0,76000.0,405486.0,65380.0,34450.0,1.897822931785196,Injection Molded Medical Products,1.0,16000000.0,8640.0,8,8,"2.4221,2.7243,2.7142,2.4133,2.7142,2.2523,2.7121,2.6124","N,N,N,N,N,N,N,N"
CO0249,CO,1992,2086.0,,CO,30000000.0,115.0,308000.0,179741.0,15345.0,9680.0,1.5852272727272727,Soft Drinks,1.0,6000000.0,2565.0,8,8,"3.4154,2.6212,2.7224,2.7142,2.3137,2.4221,2.7444,2.4133","N,N,N,N,N,N,N,N"
CO0250,CO,1992,3577.0,,CO,75000000.0,750.0,250000.0,595398.0,198790.0,49099.0,4.0487586305220065,Computer Peripheral Equipment,1.0,23560.0,2210.0,12,12,"2.2691,2.3137,2.7224,2.7314,2.1311,2.1233,2.6212,2.4133,2.7111,2.7132,2.2623,2.2623","I,I,I,I,I,I,I,I,I,I,I,I"
CO0251,CO,1992,3691.0,,CO,8000000.0,100.0,53000.0,184798.0,9700.0,18200.0,0.532967032967033,Nickel-Cadmium Batteries,1.0,10900.0,6420.0,9,9,"2.8121,2.2511,2.7224,2.7142,2.2427,2.4224,2.4222,2.2437,2.3212","I,I,I,I,I,I,I,I,I"
CO0252,CO,1992,3572.0,,CO,11100000.0,500.0,190000.0,336192.0,29050.0,47525.0,0.6112572330352446,Computer Disk Drives,1.0,37000.0,2600.0,8,8,"2.7314,2.7111,2.7142,2.4221,2.2437,2.7224,2.4133,2.7142","I,I,I,I,I,I,I,I"
CO0253,CO,1992,2672.0,,CO,45000000.0,225.0,400000.0,1093020.0,63220.0,58930.0,1.0727982351942984,Pressure-Sensitive Tapes,1.0,3500000.0,8688.0,14,14,"2.4231,2.4231,2.6212,2.7314,2.6212,2.3137,2.2511,2.2437,2.7224,2.7142,2.4133,2.4231,2.4111,2.4146","N,N,N,N,N,N,N,N,N,N,N,N,N,N"
CO0254,CO,1992,3556.0,,CO,16000000.0,100.0,130200.0,155462.0,31300.0,38175.0,0.8199083169613621,Fabricated Steel Products,2.0,1000000.0,5876.0,10,10,"3.1121,2.4236,2.4224,2.4221,2.2437,2.7142,2.7132,2.7243,2.2427,2.4133","N,I,I,I,I,I,I,I,I,I"
CO0255,CO,1992,3499.0,,CO,2500000.0,100.0,85000.0,87635.0,44000.0,25670.0,1.7140631086871836,Computer Parts,1.0,144500.0,4477.0,14,14,"2.6212,2.8121,2.7231,2.4221,2.4224,2.2437,2.7142,2.7243,2.6212,2.2514,2.7142,2.7111,2.7142,2.4133","N,N,N,N,N,N,N,N,N,N,N,N,N,N"
CO0256,CO,1992,2711.0,,CO,3750000.0,100.0,40000.0,93780.0,7770.0,8280.0,0.9384057971014492,Newspapers,1.0,37750000.0,6292.0,6,6,"2.2427,2.7224,2.7142,2.8121,2.7243,2.4236","I,I,I,I,I,I"
CO0257,CO,1992,2099.0,,CO,40000000.0,200.0,155800.0,188986.0,33550.0,20500.0,1.6365853658536584,Packaged Tea,1.0,3200000.0,5425.0,8,8,"2.8121,2.7224,2.7314,2.2427,2.7142,2.7142,2.4133,2.3131","I,I,I,I,I,I,I,I"
CO0258,CO,1992,3955.0,,CO,15000000.0,120.0,160000.0,151781.0,27080.0,18420.0,1.4701411509229099,Kitchen and Bathroom Cabinets,1.0,150000.0,2210.0,10,10,"2.4236,2.4231,2.4221,2.7224,2.7121,2.4133,2.7142,2.4133,2.4239,2.2427","I,I,I,I,I,I,I,I,I,I"
CO0259,CO,1992,3955.0,,CO,25000000.0,250.0,150000.0,225118.0,21640.0,27870.0,0.7764621456763545,Typewriter ribbon,1.0,15000000.0,4680.0,10,10,"2.4236,2.4221,2.6212,2.7314,2.7442,2.7444,2.4133,2.7142,2.7224,2.8121","I,I,I,I,I,I,I,I,I,I"
CO0260,CO,1992,3592.0,,CO,17000000.0,160.0,200000.0,577684.0,209770.0,325656.0,0.644145969980593,Aluminum Pistons,1.0,12870000.0,4682.0,14,14,"2.4236,2.4236,2.4221,2.4239,2.2514,2.6212,2.1311,2.2511,2.6121,2.7224,2.3131,2.4234,2.7142,2.4111","I,I,I,I,I,I,I,I,I,I,I,I,I,I"
CO0261,CO,1993,3661.0,,CO,25000000.0,96.0,48000.0,64080.0,6310.0,5460.0,1.1556776556776556,Telecommunications Equipment,1.0,2000.0,4160.0,6,6,"2.7111,2.7261,2.7135,2.7142,2.7444,2.2437","I,I,N,N,I,N"
CO0262,CO,1993,3444.0,,CO,6000000.0,100.0,105000.0,63141.0,5330.0,15280.0,0.3488219895287958,Fabricated Sheet Metal,2.0,1090000.0,5382.0,11,11,"2.7314,2.8121,2.7314,2.7142,2.2511,2.4236,2.4221,2.6231,2.4314,2.7142,2.4133","I,I,I,I,I,I,N,N,N,I,N"
CO0263,CO,1993,3579.0,,CO,30000000.0,180.0,118000.0,126237.0,18010.0,11830.0,1.52240067624683,Commercial Floor Cleaning Equipment,1.0,25000.0,2184.0,10,10,"2.7444,2.7226,2.4236,2.4221,2.4231,2.7142,2.7142,2.7135,2.7447,2.4133","N,I,I,I,N,N,N,N,N,I"
CO0264,CO,1993,2711.0,,CO,23500000.0,214.0,133880.0,482306.0,102990.0,51630.0,1.9947704822777454,Printed Products,2.0,3000000.0,4472.0,11,11,"2.4236,2.4221,2.2437,2.7261,2.4133,2.7142,2.7142,2.7142,2.2437,2.7447,2.7243","I,N,I,N,I,N,N,N,N,N,N"
CO0265,CO,1993,3629.0,,CO,7500000.0,105.0,43000.0,64506.0,6190.0,8730.0,0.709049255441008,Electronics,1.0,4500.0,3250.0,6,6,"2.4236,2.7142,2.7111,2.7314,2.7261,2.7135","I,N,N,I,N,N"
CO0266,CO,1993,3325.0,,CO,2000000.0,30.0,14000.0,138963.0,9700.0,6360.0,1.5251572327044025,Cast Metal Products,3.0,1000.0,3120.0,5,5,"2.4221,2.4236,2.4226,2.7142,2.4133","I,I,N,N,N"
CO0267,CO,1993,3556.0,,CO,40000000.0,160.0,139000.0,152121.0,12920.0,17560.0,0.7357630979498861,Food Processing Equipment,1.0,180.0,4290.0,10,10,"2.8121,2.7314,2.7261,3.2123,2.7142,2.4236,2.4221,2.7135,2.4314,2.7243","I,I,N,N,I,I,I,N,I,I"
CO0268,CO,1993,2051.0,,CO,14000000.0,140.0,42500.0,139919.0,6600.0,17280.0,0.3819444444444444,Baked Goods,2.0,18200000.0,7488.0,6,6,"2.8121,2.7142,2.7134,2.4236,2.4133,2.1233","I,I,I,I,N,I"
CO0269,CO,1993,3499.0,,CO,8000000.0,87.0,50000.0,111910.0,31930.0,16220.0,1.968557336621455,Computer Parts,1.0,250000.0,4368.0,8,8,"2.7444,2.4236,2.4221,2.2437,2.1332,2.7142,2.7251,2.4314","I,I,N,N,N,I,N,N"
CO0270,CO,1993,3089.0,,CO,5200000.0,250.0,88490.0,823248.0,22320.0,20660.0,1.080348499515973,Plastic Luggage Parts,1.0,3000000.0,8736.0,4,4,"2.6124,2.7252,2.1233,2.4146","I,N,I,I"
CO0271,CO,1993,3089.0,,CO,11600000.0,500.0,172617.0,513878.0,48730.0,51834.0,0.9401165258324652,Assembled Luggage,1.0,3000000.0,2210.0,5,5,"2.7111,2.4236,2.1233,2.4239,2.4133","I,I,I,N,I"
CO0272,CO,1993,3089.0,,CO,100000000.0,485.0,180000.0,223003.0,13920.0,7220.0,1.92797783933518,Injection Molded Plastics,1.0,5500000.0,4160.0,5,5,"2.8121,2.4221,2.4226,2.7142,2.7243","I,N,I,N,N"
CO0273,CO,1993,3841.0,,CO,150000000.0,473.0,104555.0,261247.0,12485.0,14320.0,0.8718575418994413,Medical Equipment,1.0,12020.0,6240.0,7,7,"2.8121,2.4221,2.2437,2.4133,2.7142,2.7111,2.4111","I,I,N,I,I,N,I"
CO0274,CO,1993,3089.0,,CO,7000000.0,100.0,80000.0,113155.0,15390.0,8840.0,1.740950226244344,Metal Products,2.0,1500000.0,6240.0,7,7,"2.3137,2.7142,2.7142,2.7261,2.4133,2.4221,2.6231","I,I,N,N,N,I,N"
CO0275,CO,1993,2099.0,,CO,32000000.0,285.0,44000.0,312499.0,29990.0,16400.0,1.8286585365853658,Flour and Corn Tortilla Products,2.0,45000000.0,6365.0,7,7,"2.2443,2.2135,2.7142,2.2511,2.2511,2.4239,2.4133","N,I,N,N,N,N,I"
CO0276,CO,1993,3577.0,,CO,50000000.0,250.0,135000.0,208643.0,4030.0,15290.0,0.26357096141268804,Computer Equipment,1.0,840.0,2418.0,4,4,"2.7444,2.7135,2.7142,2.7444","N,N,N,N"
CO0277,CO,1993,2395.0,,CO,5000000.0,65.0,40000.0,44226.0,5690.0,6180.0,0.9207119741100324,Cloth Emblems,1.0,25000000.0,4680.0,6,6,"2.7261,2.7142,2.8121,2.4221,2.7243,2.1311","I,I,N,N,N,N"
CO0278,CO,1993,3585.0,,CO,140000000.0,450.0,275000.0,450689.0,33010.0,47530.0,0.6945087313275826,Refrigeration Equipment,1.0,3000.0,7500.0,10,10,"2.7314,2.7142,2.7226,2.7444,2.4221,3.2123,2.4239,2.4133,2.1311,2.4146","I,I,N,I,I,I,I,N,N,N"
CO0279,CO,1993,2086.0,,CO,3200000.0,60.0,74600.0,120741.0,11100.0,8220.0,1.3503649635036497,Bottled Soft Drinks,1.0,2100000.0,3876.0,9,9,"2.6221,2.7142,2.4133,2.7261,2.7444,2.4221,2.2623,2.6212,2.2136","I,I,N,N,I,N,N,N,I"
CO0280,CO,1993,2951.0,,CO,1334000.0,22.0,21750.0,146325.0,17670.0,13210.0,1.3376230128690385,Asphalt Products,3.0,80000.0,3526.0,6,6,"2.4133,2.2511,2.7142,2.2511,2.4236,2.4221","I,I,N,N,N,I"
CO0281,CO,1993,2653.0,,CO,19000000.0,110.0,138000.0,340757.0,86200.0,33540.0,2.570065593321407,Cardboard Boxes,3.0,30000.0,4624.0,7,7,"2.7231,2.7142,2.7111,2.7314,2.7261,2.3137,2.7444","N,N,N,N,N,N,N"
CO0282,CO,1993,3241.0,,CO,24000000.0,83.0,73000.0,6589408.0,7035820.0,4201770.0,1.674489560351947,Cement,3.0,400000.0,8736.0,9,9,"2.3413,2.1331,2.2428,2.7444,2.4133,2.4314,2.7142,2.7142,2.7261","N,I,N,I,N,N,N,N,N"
CO0283,CO,1993,3672.0,,CO,6500000.0,110.0,45000.0,99721.0,42000.0,21000.0,2.0,Printed Circuit Boards,6.0,576.0,4106.0,6,6,"2.1311,2.2437,2.7142,2.4133,2.8121,2.4236","N,N,I,N,I,I"
CO0284,CO,1993,2752.0,,CO,9500000.0,38.0,25000.0,65135.0,3160.0,7280.0,0.4340659340659341,Printed Labels,1.0,100000000.0,4368.0,6,6,"2.8121,2.7142,2.7261,2.4231,2.4236,2.7135","I,I,I,I,I,I"
CO0285,CO,1993,3728.0,,CO,14000000.0,183.0,115000.0,192758.0,33300.0,124090.0,0.2683536143121928,Aircraft crew seats,1.0,1128.0,5746.0,13,13,"3.2123,2.2437,2.4239,2.7142,2.4231,2.2511,2.7261,2.4221,2.7142,2.4133,2.4236,2.3137,2.7134","N,N,N,N,N,N,N,N,N,N,N,N,N"
CO0286,CO,1993,2299.0,,CO,7000000.0,27.0,12600.0,83695.0,6530.0,3580.0,1.824022346368715,Carbon fiber textiles,2.0,300000.0,6000.0,5,5,"2.4133,2.7142,2.4221,2.4314,2.7226","N,I,N,N,I"
CO0287,CO,1993,3728.0,,CO,7000000.0,133.0,137400.0,1833207.0,25850.0,23310.0,1.108966108966109,Carbon Composite Brake Discs,2.0,300000.0,8400.0,3,3,"2.4133,2.7142,2.1233","N,I,N"
CO0288,CO,1993,2657.0,,CO,6000000.0,65.0,50000.0,48279.0,6440.0,5630.0,1.1438721136767318,Paperboard Products,3.0,2630.0,2340.0,5,5,"2.7261,2.7142,2.2437,2.4221,2.4133","N,I,N,I,N"
CO0289,CO,1993,2361.0,,CO,30000000.0,120.0,127000.0,69680.0,4480.0,6630.0,0.6757164404223228,Juvenile Products,1.0,18000000.0,2184.0,4,4,"2.7261,2.8121,2.7142,2.7261","N,I,I,I"
CO0290,CO,1993,3411.0,,CO,321000000.0,350.0,330000.0,1948376.0,60030.0,45460.0,1.3205015398152222,Aluminum Beverage Containers,1.0,1800000000.0,8640.0,6,6,"2.7142,2.4133,2.7142,2.2443,2.1233,2.7261","I,I,I,I,N,I"
CO0291,CO,1994,3679.0,,CO,40000000.0,230.0,265000.0,518560.0,14080.0,11900.0,1.1831932773109244,Magnetic Tape Recording Equipment,1.0,1000.0,2470.0,6,6,"2.7135,2.7261,2.4221,2.4111,2.1213,2.2625","I,N,I,I,N,I"
CO0292,CO,1994,3499.0,,CO,12000000.0,140.0,40000.0,199430.0,18830.0,11290.0,1.6678476527900796,Injection molded metal parts,1.0,9600000.0,6000.0,8,8,"2.4133,2.3131,2.8121,2.7142,2.4146,2.4111,2.7261,2.2511","I,I,I,I,N,I,I,N"
CO0293,CO,1994,3674.0,,CO,10000000.0,70.0,46000.0,142970.0,31010.0,14630.0,2.1196172248803826,Integrated circuits,1.0,450000.0,6120.0,7,7,"2.1311,2.7142,2.7224,2.4111,2.4133,2.4226,2.7142","N,I,N,N,N,N,I"
CO0294,CO,1994,3523.0,,CO,10000000.0,75.0,38000.0,127400.0,22510.0,7440.0,3.025537634408602,Ground contact cultivating tools,1.0,2000000.0,2280.0,4,4,"2.2414,2.4133,2.7142,2.4236","N,I,I,I"
CO0295,CO,1994,3625.0,,CO,9000000.0,75.0,50000.0,88110.0,17210.0,8970.0,1.9186176142697882,Custom keyboards and button switches,1.0,1000000.0,2040.0,7,7,"2.7131,2.7142,2.7142,2.2437,2.1123,2.8121,2.4221","N,N,N,N,N,N,N"
CO0296,CO,1994,3559.0,,CO,7000000.0,84.0,69000.0,78170.0,10720.0,12830.0,0.8355416991426344,Electronics assembly equipment,1.0,300.0,2860.0,9,9,"2.7291,2.6231,2.7444,2.7142,2.7261,2.3212,2.7447,2.7135,2.4236","N,N,I,I,N,N,I,N,I"
CO0297,CO,1994,3728.0,,CO,17700000.0,176.0,140000.0,297530.0,65290.0,50680.0,1.2882794001578532,Aerospace Parts,1.0,110300.0,7320.0,8,8,"3.5146,2.7142,2.4133,3.7132,2.7142,2.4111,2.6231,2.7224","N,N,I,N,I,N,N,N"
CO0298,CO,1994,2833.0,,CO,1800000.0,35.0,52000.0,89730.0,11330.0,10280.0,1.1021400778210118,Alfalfa and Calcuim based tablets,2.0,1000000.0,6240.0,9,9,"2.4133,2.4236,2.7142,2.8121,2.4111,2.7491,2.1233,2.4221,2.2136","N,I,I,I,N,N,I,I,I"
CO0299,CO,1994,3369.0,,CO,2000000.0,50.0,25000.0,50940.0,5910.0,6470.0,0.9134466769706336,Bronze Statues,2.0,234000.0,2340.0,7,7,"2.4236,2.4133,2.7142,2.2437,2.7135,2.4221,2.2511","I,I,I,N,N,I,N"
CO0300,CO,1994,3444.0,,CO,8400000.0,110.0,61500.0,79190.0,24910.0,23700.0,1.051054852320675,Fabricated Chiller Components,2.0,1800000.0,4940.0,11,11,"2.7447,2.7142,2.7142,2.4321,2.4133,2.4236,2.7111,2.2437,2.4221,2.7314,2.4111","N,N,I,I,I,I,N,N,N,N,N"
CO0301,CO,1994,3671.0,,CO,50000000.0,230.0,250000.0,283020.0,22300.0,8940.0,2.494407158836689,Satellite and Aircraft Products,1.0,7.0,2340.0,6,6,"2.7142,2.4133,2.7252,2.4146,2.4236,2.4221","I,N,N,N,I,N"
CO0302,CO,1994,3297.0,,CO,3000000.0,17.0,57700.0,113010.0,35250.0,18100.0,1.9475138121546962,Refractory Products,3.0,2700.0,2080.0,5,5,"2.7491,2.7231,2.2437,2.7447,2.4236","I,N,I,N,I"
CO0303,CO,1994,2011.0,,CO,150000000.0,360.0,80000.0,864620.0,135700.0,43250.0,3.13757225433526,Beef,1.0,300000.0,2600.0,8,8,"2.2437,2.2437,2.4221,2.7142,2.4133,2.2135,2.4236,2.7447","N,N,N,N,I,I,I,I"
CO0304,CO,1994,2048.0,,CO,6300000.0,11.0,35000.0,117970.0,10790.0,10490.0,1.028598665395615,Animal Feed,3.0,35000.0,3770.0,8,8,"2.4133,2.4236,2.7142,2.4231,2.1233,2.4221,2.2136,2.4111","I,I,I,N,N,I,N,N"
CO0305,CO,1994,2653.0,,CO,36000000.0,100.0,155000.0,484200.0,245300.0,44245.0,5.544129280144649,corrugated packaging,3.0,56000.0,6240.0,11,11,"2.7442,2.7142,2.4133,2.8114,2.4111,2.4236,2.4221,2.2414,2.4231,2.7135,2.2136","I,I,N,N,N,I,I,N,N,N,I"
CO0306,CO,1994,2711.0,,CO,15000000.0,250.0,38000.0,103700.0,6680.0,5450.0,1.2256880733944955,newspapers,1.0,16172000.0,6552.0,4,4,"2.7142,2.4236,2.2437,2.4133","I,I,N,I"
CO0307,CO,1994,2842.0,,CO,38000000.0,150.0,124850.0,232930.0,12770.0,11560.0,1.1046712802768166,wood preservatives,1.0,12700000.0,2210.0,6,6,"2.8121,2.7142,2.4236,2.4221,2.7142,2.7444","I,N,I,N,N,N"
CO0308,CO,1994,3273.0,,CO,11200000.0,55.0,12000.0,421820.0,44420.0,23560.0,1.8853989813242784,premixed concrete,5.0,28648.0,2000.0,4,4,"2.2511,2.4111,2.4133,2.2511","N,N,N,N"
CO0309,CO,1994,2951.0,,CO,2250000.0,35.0,2400.0,609120.0,41350.0,32310.0,1.2797895388424636,Asphalt,3.0,2500000.0,3588.0,7,7,"2.2511,2.2136,2.4236,2.4133,2.4111,2.7142,2.7111","N,N,I,I,I,I,N"
CO0310,CO,1994,3679.0,,CO,3500000.0,125.0,22000.0,60910.0,13720.0,21540.0,0.6369545032497679,quartz crystals,1.0,200000.0,8640.0,8,8,"3.5314,2.2614,2.7142,2.7142,3.5314,2.7314,2.4133,2.7211","N,N,I,N,I,I,I,I"
CO0311,CO,1994,3599.0,,CO,2000000.0,125.0,80000.0,118200.0,21060.0,64030.0,0.32890832422302047,fabricated metal parts,2.0,1666000.0,4290.0,6,6,"3.2124,2.4236,2.7142,3.8125,2.2414,2.4221","N,I,N,N,N,I"
CO0312,CO,1994,3711.0,,CO,35000000.0,170.0,65000.0,102770.0,4740.0,9000.0,0.5266666666666666,snowblowing vehicles,1.0,30.0,2210.0,7,7,"2.7142,2.7261,2.4221,2.7142,2.7111,2.2511,2.3131","I,I,N,I,N,I,N"
CO0313,CO,1994,3955.0,,CO,25000000.0,280.0,150000.0,225660.0,14850.0,14390.0,1.0319666435024322,typewriter ribbons and cartridges,1.0,15000000.0,4550.0,9,9,"2.4133,2.7142,3.3133,2.4236,2.7142,2.4221,2.4111,3.7212,3.8132","N,N,N,I,N,N,N,N,N"
CO0314,CO,1994,2951.0,,CO,16000000.0,120.0,4560.0,587470.0,108320.0,173520.0,0.6242508068234209,asphalt and aggregate,3.0,1300000.0,2130.0,7,7,"2.2414,2.2511,2.2511,2.1233,2.2136,2.4111,2.4133","N,I,I,I,N,I,I"
CO0315,CO,1994,3674.0,,CO,25000000.0,130.0,69000.0,168150.0,9760.0,12360.0,0.7896440129449838,semiconductors,1.0,4800000.0,4160.0,6,6,"2.2623,3.8132,2.4221,2.7142,2.2437,2.2628","I,N,I,I,N,N"
CO0316,CO,1994,3451.0,,NE,8500000.0,140.0,70000.0,215650.0,82670.0,57190.0,1.4455324357405142,screw machine products,1.0,37710000.0,6864.0,11,11,"3.3131,2.7142,2.7142,2.4111,3.8121,2.4133,3.7112,2.2511,3.5146,2.4221,3.3127","N,N,I,N,I,I,I,I,N,N,N"
CO0317,CO,1994,3675.0,,NE,4000000.0,95.0,75000.0,86240.0,12470.0,17163.0,0.7265629551943134,capacitors and resistors,1.0,6500000.0,4290.0,9,9,"3.8122,3.8142,2.2511,2.7261,2.7142,2.4133,2.4236,2.4221,3.5248","N,N,N,I,I,I,I,N,I"
CO0318,CO,1994,3441.0,,CO,12000000.0,68.0,110000.0,129610.0,33320.0,43400.0,0.7677419354838709,metal water control gates,2.0,4300600.0,2210.0,9,9,"3.7214,2.7243,2.2437,3.8125,2.4133,2.7134,3.2124,2.4236,2.4111","N,I,N,I,I,N,N,I,I"
CO0319,CO,1994,2677.0,,CO,10000000.0,87.0,80000.0,177110.0,27940.0,39040.0,0.7156762295081968,envelopes,1.0,670000000.0,8520.0,8,8,"3.5121,3.8142,2.7142,2.4236,2.7243,2.7111,2.4133,2.4221","N,N,N,N,N,N,N,N"
CO0320,CO,1994,3844.0,,CO,73000000.0,350.0,130000.0,174380.0,85730.0,34370.0,2.4943264474832705,medical x-ray equipment,1.0,150.0,2430.0,7,7,"2.7142,2.7142,3.5146,3.8125,2.4111,3.8142,2.4133","N,I,N,I,N,N,I"
CO0321,CO,1995,3499.0,,CO,4000000.0,60.0,45000.0,79793.0,11650.0,5180.0,2.249034749034749,Fabricated Metal Products,1.0,1000.0,2431.0,6,6,"2.4236,2.4226,2.7142,2.8121,2.4221,2.6221","I,N,I,I,N,N"
