SUPERID,ID,AR_NUMBER,APPCODE,ARC2,IMPSTATUS,IMPCOST,PSOURCCODE,PCONSERVED,PSOURCONSV,PSAVED,SSOURCCODE,SCONSERVED,SSOURCONSV,SSAVED,TSOURCCODE,TCONSERVED,TSOURCONSV,TSAVED,QSOURCCODE,QCONSERVED,QSOURCONSV,QSAVED,REBATE,INCREMNTAL,FY,IC_CAPITAL,IC_OTHER,PAYBACK,BPTOOL
SD032606,SD0326,6,2,2.4226,N,7000,EC,25836,265,2896,ED,141,,2009,,,,,,,,,N,N,2003,6000,1000,1.427115189,
SD032607,SD0326,7,3,2.7134,N,6000,EC,23140,237,2594,ED,158,,2252,,,,,,,,,N,N,2003,3000,3000,1.238134544,
SD032608,SD0326,8,2,2.7261,N,500,EC,18144,186,2034,,,,,,,,,,,,,N,N,2003,300,200,0.2458210423,
SD032701,SD0327,1,2,2.4321,N,850000,EC,1623296,16639,17233,ED,3581,,27323,E2,960,,5564,,,,,N,N,2003,750000,100000,16.95929769,
SD032702,SD0327,2,2,2.2624,N,12500,EC,158385,1623,15838,,,,,,,,,,,,,N,N,2003,8500,4000,0.7892410658,
SD032703,SD0327,3,1,2.4146,N,3225,EC,31778,326,2883,ED,49,,374,,,,,,,,,N,N,2003,2850,375,0.9901750077,
SD032704,SD0327,4,3,2.7111,N,32,EC,5608,57,509,ED,13,,99,,,,,,,,,N,N,2003,,32,0.05263157895,
SD032705,SD0327,5,4,3.6193,N,5000,W4,,,2124,,,,,,,,,,,,,N,N,2003,4500,500,2.354048964,
SD032801,SD0328,1,1,2.3417,I,1371000,EC,1865460,19121,164454,ED,5484,,71786,E2,63637,,33670,,,,,N,N,2003,1361000,10000,5.079470935,
SD032802,SD0328,2,3,2.7145,N,6650,EC,28980,297,2556,ED,207,,2704,,,,,,,,,N,N,2003,4650,2000,1.264258555,
SD032803,SD0328,3,2,2.4231,I,,EC,18321,188,1616,ED,54,,707,,,,,,,,,N,N,2003,,,,
SD032804,SD0328,4,3,2.7135,N,400,EC,4120,42,363,ED,29,,384,,,,,,,,,N,N,2003,400,,0.5354752343,
SD032805,SD0328,5,4,3.6193,N,11000,W4,,,12600,,,,,,,,,,,,,N,N,2003,10000,1000,0.873015873,
SD032806,SD0328,6,2,3.1192,N,342,R3,,,4246,,,,,,,,,,,,,N,N,2003,,342,0.08054639661,
SD032807,SD0328,7,2,4.441,N,800000,R1,,,401960,,,,,,,,,,,,,N,N,2003,770000,30000,1.990247786,
SD032808,SD0328,8,2,2.5194,N,24000,R1,,,55557,,,,,,,,,,,,,N,N,2003,20000,4000,0.4319887683,
SD032901,SD0329,1,1,2.4146,N,15600,EC,249787,2560,22456,ED,534,,8394,,,,,,,,,N,N,2003,12600,3000,0.5056726094,
SD032902,SD0329,2,2,2.4236,I,380,EC,96824,992,8705,ED,173,,2713,,,,,,,,,N,N,2003,180,200,0.03328078473,
SD032903,SD0329,3,2,2.6231,N,320,EC,62148,637,5587,,,,,,,,,,,,,N,N,2003,50,270,0.05727581887,
SD032904,SD0329,4,3,2.7142,N,6912,EC,40753,418,3664,ED,73,,1147,,,,,,,,,N,N,2003,5502,1410,1.436707545,
SD032905,SD0329,5,3,2.7134,N,1000,EC,6732,69,605,ED,48,,755,,,,,,,,,N,N,2003,500,500,0.7352941176,
SD033001,SD0330,1,2,2.4236,N,1425,EC,146231,1499,17182,ED,266,,3600,,,,,,,,,N,N,2003,675,750,0.0685689539,
SD033002,SD0330,2,1,2.1311,N,6000,EC,11138,114,1309,ED,162,,2194,E2,-51,,-314,,,,,N,N,2003,5000,1000,1.881467545,
SD033003,SD0330,3,1,2.1311,N,4000,EC,12375,127,1454,ED,54,,731,E2,-54,,-349,,,,,N,N,2003,3000,1000,2.178649237,
SD033004,SD0330,4,3,2.7111,I,80,EC,6159,63,724,ED,12,,163,,,,,,,,,N,Y,2003,,80,0.09019165727,
SD033005,SD0330,5,4,3.6193,N,10000,W4,,,3500,,,,,,,,,,,,,N,N,2003,9000,1000,2.857142857,
SD033006,SD0330,6,2,4.446,N,200000,R1,,,96800,,,,,,,,,,,,,N,N,2003,180000,20000,2.066115702,
SD033101,SD0331,1,3,2.7134,N,410,EC,34836,357,4358,,,,,,,,,,,,,N,N,2004,260,150,0.09407985314,
SD033102,SD0331,2,2,2.6218,N,453,EC,2200,23,643,,,,,,,,,,,,,N,N,2004,186,267,0.7045101089,
SD033103,SD0331,3,2,2.6218,N,,EC,1306,13,163,ED,5,,41,,,,,,,,,N,N,2004,,,,
SD033104,SD0331,4,4,3.6193,I,5000,W4,,,2220,,,,,,,,,,,,,N,N,2004,4000,1000,2.252252252,
SD033105,SD0331,5,1,4.441,I,110000,R1,,,108200,,,,,,,,,,,,,N,N,2004,100000,10000,1.01663586,
SD033201,SD0332,1,2,2.3415,N,609600,EC,3185160,32647.89,215317,ED,6096,,16825,E2,-28842,,-24170,R2,,,-43868,N,N,2004,609600,,3.7147,none
SD033202,SD0332,2,2,2.4236,I,475,EC,24832,254.528,1679,,,,,,,,,,,,,N,N,2004,225,250,0.282906492,none
SD033203,SD0332,3,2,2.2135,I,900,E2,3299,,2765,,,,,,,,,,,,,N,N,2004,450,450,0.3254972875,none
SD033204,SD0332,4,2,2.2441,N,6000,E2,2087,,1750,,,,,,,,,,,,,N,N,2004,4250,1750,3.428571429,none
SD033205,SD0332,5,3,2.7145,N,7015,EC,51182,524.6155,3460,,,,,,,,,,,,,N,N,2004,4790,2225,2.027456647,none
SD033301,SD0333,1,1,2.1311,N,15000,EC,147000,1507,15817,ED,294,,3746,E2,-669,,-4584,,,,,N,N,2004,14000,1000,1.001401963,
SD033302,SD0333,2,2,2.4231,I,600,EC,134458,1378,14470,,,,,,,,,,,,,N,N,2004,180,420,0.04146510021,
SD033303,SD0333,3,3,2.7124,N,,EC,68720,704,7390,,,,,,,,,,,,,N,N,2004,,,,
SD033304,SD0333,4,3,2.7142,I,192,EC,31950,327,3438,ED,64,,815,,,,,,,,,N,N,2004,,192,0.04514460381,
SD033305,SD0333,5,2,2.4231,I,,EC,23621,242,2542,ED,46,,586,,,,,,,,,N,N,2004,,,,
SD033306,SD0333,6,2,2.4146,N,3125,EC,24585,252,2645,,,,,,,,,,,,,N,N,2004,2750,375,1.18147448,
SD033307,SD0333,7,4,3.6193,N,15000,W4,,,6600,,,,,,,,,,,,,N,N,2004,14000,1000,2.272727273,
SD033308,SD0333,8,1,3.2176,I,110000,R1,,,57000,,,,,,,,,,,,,N,N,2004,100000,10000,1.929824561,
SD033401,SD0334,1,2,2.4226,I,22746,EC,132602,1359.1705,16124,ED,448,,3790,,,,,,,,,Y,N,2004,20246,2500,,
SD033402,SD0334,2,3,2.7142,I,31523,EC,83700,857.925,10178,ED,279,,2360,,,,,,,,,Y,N,2004,25898,5625,,
SD033403,SD0334,3,2,2.4231,I,390,EC,81823,838.68575,8805,ED,273,,3474,,,,,,,,,N,N,2004,,390,,
SD033404,SD0334,4,2,2.4239,N,2420,EC,64857,664.78425,7887,ED,216,,1827,,,,,,,,,N,N,2004,1700,720,,
SD033405,SD0334,5,2,2.1311,N,10250,EC,30000,307.5,3648,ED,144,,1218,E2,-137,,1142,,,,,N,N,2004,10000,250,,
SD033406,SD0334,6,2,2.4231,N,,EC,25943,265.91575,3155,,,,,,,,,,,,,N,N,2004,,,,
SD033407,SD0334,7,2,3.3131,I,380,EC,5273,54.04825,641,,,,,,,,,,,,,N,N,2004,380,,,
SD033408,SD0334,8,2,3.5217,N,6000,W4,96000,,7320,,,,,,,,,,,,,N,N,2004,5000,1000,,
SD033409,SD0334,9,4,3.6193,N,10000,W4,,,4200,,,,,,,,,,,,,N,N,2004,9000,1000,,
SD033501,SD0335,1,1,2.1311,N,8001,EC,21000,215.25,2377,ED,101,,522,,,,,,,,,N,N,2004,8000,1,,
SD033502,SD0335,2,3,2.7111,N,80,EC,7500,76.875,1039,ED,30,,155,,,,,,,,,N,N,2004,,80,,
SD033503,SD0335,3,2,2.4231,I,,EC,5207,53.37175,736,ED,23,,121,,,,,,,,,N,N,2004,,,,
SD033504,SD0335,4,2,3.5132,N,14000,EC,88471,906.82775,10430,W1,210,,140,,,,,,,,,N,N,2004,9000,5000,,
SD033505,SD0335,5,1,2.5194,I,8000,R1,,,12125,,,,,,,,,,,,,N,N,2004,5000,3000,,
SD033601,SD0336,1,2,2.3192,I,,EC,1364355,13984.63875,29002,,,,,,,,,,,,,N,N,2004,,,,
SD033602,SD0336,2,2,2.4111,N,46550,EC,168278,1724.8495,13058,,,,,,,,,,,,,N,N,2004,39200,7350,3.564864451,
SD033603,SD0336,3,2,2.4133,I,6230,EC,46881,480.53025,3638,,,,,,,,,,,,,N,N,2004,6230,,1.712479384,
SD033604,SD0336,4,4,2.8114,I,,R6,,,20095,,,,,,,,,,,,,N,N,2004,,,,
SD033605,SD0336,5,4,2.8112,N,8000,R6,,,4389,,,,,,,,,,,,,N,N,2004,8000,,1.822738665,
SD033701,SD0337,1,3,2.7142,N,3091,EC,12500,128.125,1125,ED,42,,565,,,,,,,,,N,N,2004,2161,930,,
SD033702,SD0337,2,2,2.4231,N,,EC,17581,180.20525,1582,,,,,,,,,,,,,N,N,2004,,,,
SD033703,SD0337,3,2,2.4236,N,240,EC,15348,157.317,1381,,,,,,,,,,,,,N,N,2004,60,180,,
SD033704,SD0337,4,2,2.6231,N,875,EC,13034,133.5985,1173,,,,,,,,,,,,,N,N,2004,800,75,,
SD033705,SD0337,5,4,3.6193,N,10000,W4,,,7680,,,,,,,,,,,,,N,N,2004,10000,,,
SD033706,SD0337,6,1,4.441,N,3500,P1,,,6303,,,,,,,,,,,,,N,N,2004,3500,,,
SD033801,SD0338,1,2,2.4236,N,280,EC,65789,674.33725,5938,,,,,,,,,,,,,N,N,2004,70,210,,
SD033802,SD0338,2,2,2.6231,N,2800,EC,19551,200.39775,1765,,,,,,,,,,,,,N,N,2004,1900,900,,
SD033803,SD0338,3,1,2.4146,N,875,EC,10514,107.7685,949,,,,,,,,,,,,,N,N,2004,800,75,,
SD033804,SD0338,4,4,3.6193,N,10000,W4,,,18690,,,,,,,,,,,,,N,N,2004,10000,,,
SD033805,SD0338,5,1,4.441,N,3500,P1,,,3791,,,,,,,,,,,,,N,N,2004,3500,,,
SD033901,SD0339,1,2,2.4236,I,320,EC,166999,1711.73975,15112,,,,,,,,,,,,,N,N,2004,80,240,0.02117522499,
SD033902,SD0339,2,1,2.4131,N,2570,EC,58581,600.45525,6776,ED,100,,1474,,,,,,,,,N,N,2004,1970,600,0.3115151515,
SD033903,SD0339,3,2,2.2614,I,,EC,42336,433.944,3831,,,,,,,,,,,,,N,N,2004,,,,
SD033904,SD0339,4,2,2.4146,N,1700,EC,5274,54.0585,477,,,,,,,,,,,,,N,N,2004,1000,700,3.5639413,
SD033905,SD0339,5,4,3.6193,P,10000,W4,,,10362,,,,,,,,,,,,,N,N,2004,10000,,0.9650646593,
SD034001,SD0340,1,3,2.7229,N,3790,EC,58160,596.14,6496,ED,233,,2025,,,,,,,,,N,N,2004,2766,1024,0.4447834761,
SD034002,SD0340,2,2,2.4236,I,570,EC,13950,142.9875,1560,,,,,,,,,,,,,N,N,2004,270,300,0.3653846154,
SD034003,SD0340,3,1,2.3131,N,,EF,,,3177,,,,,,,,,,,,,N,N,2004,,,,
SD034004,SD0340,4,2,2.4239,I,,EC,3514,36.0185,393,,,,,,,,,,,,,N,N,2004,,,,
SD034005,SD0340,5,3,2.7142,I,23543,EC,38640,396.06,4316,ED,155,,1347,,,,,,,,,N,N,2004,14796,8747,4.1573371,
SD034006,SD0340,6,3,2.7135,N,400,EC,6720,68.88,751,ED,27,,238,,,,,,,,,N,N,2004,400,,0.4044489383,
SD034101,SD0341,1,1,2.4133,N,600,EC,5983,61.32575,576,ED,29,,385,,,,,,,,,N,N,2004,600,,0.6243496358,
SD034102,SD0341,2,2,2.4236,I,200,EC,5920,60.68,570,,,,,,,,,,,,,N,N,2004,40,160,0.350877193,
SD034103,SD0341,3,3,2.7142,N,3721,EC,54821,561.91525,5274,,,,,,,,,,,,,N,N,2004,3721,,0.7055365946,
SD034104,SD0341,4,3,2.7135,I,400,EC,10031,102.81775,965,,,,,,,,,,,,,N,N,2004,400,,0.414507772,
SD034105,SD0341,5,4,3.6193,N,10000,W4,,,5607,,,,,,,,,,,,,N,N,2004,10000,,1.78348493,
SD034201,SD0342,1,1,2.1311,N,208000,EC,2521800,25848.45,152600,ED,3834,,17100,E2,11470,,-36831,,,,,N,N,2004,200000,8000,1.565451685,
SD034202,SD0342,2,2,2.4226,N,22746,EC,342675,3512.41875,25804,ED,448,,4256,,,,,,,,,N,N,2004,20246,2500,0.7566866267,
SD034203,SD0342,3,1,2.1311,N,24875,EC,388800,3985.2,29277,ED,1940,,18430,E2,3253,,-20905,,,,,N,N,2004,11375,13500,0.9281023804,
SD034204,SD0342,4,1,2.2442,N,18000,E2,1315,,8450,,,,,,,,,,,,,N,N,2004,16000,2000,2.130177515,
SD034205,SD0342,5,1,2.2511,N,470,EC,94560,969.24,7120,,,,,,,,,,,,,N,N,2004,470,,0.06601123596,
SD034206,SD0342,6,2,2.2614,N,7965,EC,63073,646.49825,4749,ED,180,,1710,,,,,,,,,N,N,2004,5885,2080,1.233163028,
SD034207,SD0342,7,2,2.4236,N,680,EC,60783,623.02575,4579,ED,139,,1321,,,,,,,,,N,N,2004,205,475,0.1152542373,
SD034208,SD0342,8,2,2.4146,N,6920,EC,30242,309.9805,2277,,,,,,,,,,,,,N,N,2004,5420,1500,3.039086517,
SD034209,SD0342,9,2,2.4236,N,1795,EC,11548,118.367,870,,,,,,,,,,,,,N,N,2004,1395,400,2.063218391,
SD034210,SD0342,10,3,2.7142,N,45723,EC,150615,1543.80375,11341,ED,359,,3411,,,,,,,,,N,N,2004,28920,16803,3.099444143,
SD034211,SD0342,11,3,3.6193,N,10000,W4,,,6792,,,,,,,,,,,,,N,N,2004,10000,,1.472320377,
SD034212,SD0342,12,3,3.3131,N,450,W5,35000,,4375,,,,,,,,,,,,,N,N,2004,450,,0.1028571429,
SD034213,SD0342,13,1,3.2176,N,70000,R1,,,73400,,,,,,,,,,,,,N,N,2004,50000,20000,0.9536784741,
SD034301,SD0343,1,2,2.4236,N,440,EC,53791,551.35775,4443,ED,195,,1133,,,,,,,,,N,N,2004,135,305,0.07890961263,none
SD034302,SD0343,2,3,2.7141,N,46898,EC,157126,1610.5415,12979,ED,402,,2335,,,,,,,,,N,N,2004,36524,10374,3.062426538,none
SD034303,SD0343,3,2,2.2135,N,2113,E2,329,,2381,,,,,,,,,,,,,N,N,2004,830,1283,0.8874422512,none
SD034304,SD0343,4,3,3.3131,N,12000,W3,48000,,11520,,,,,,,,,,,,,N,N,2004,10000,2000,1.041666667,none
SD034305,SD0343,5,3,3.6193,N,18500,W4,,,10692,,,,,,,,,,,,,N,N,2004,18500,,1.730265619,none
SD034306,SD0343,6,1,3.2176,N,65000,R1,,,75100,,,,,,,,,,,,,N,N,2004,60000,5000,0.8655126498,none
SD034307,SD0343,7,1,3.2176,N,25000,R1,,,38050,,,,,,,,,,,,,N,N,2004,20000,5000,0.6570302234,none
SD034308,SD0343,8,1,3.2176,N,40000,R1,,,38050,,,,,,,,,,,,,N,N,2004,35000,5000,1.051248357,none
SD034401,SD0344,1,2,2.4146,I,35875,EC,367049,3762.25225,42981,,,,,,,,,,,,,N,N,2004,31375,4500,0.8346711338,
SD034402,SD0344,2,1,2.1133,N,7700,E2,950,,6983,,,,,,,,,,,,,N,N,2004,7700,,1.102677932,
SD034403,SD0344,3,3,2.7141,N,27829,EC,54615,559.80375,6395,ED,257,,2069,,,,,,,,,N,N,2004,21600,6229,3.287925331,
SD034404,SD0344,4,1,2.4133,I,440,EC,632,6.478,74,ED,128,,1030,,,,,,,,,N,N,2004,440,,0.3985507246,
SD034405,SD0344,5,3,3.6193,I,18500,W4,,,5399,,,,,,,,,,,,,N,N,2004,18500,,3.426560474,
SD034501,SD0345,1,2,2.4236,I,560,EC,211948,2172.467,21067,ED,297,,3837,,,,,,,,,N,N,2004,175,385,0.02248634757,
SD034502,SD0345,2,3,2.7142,I,16492,EC,100897,1034.19425,10029,ED,141,,1823,,,,,,,,,N,N,2004,12800,3692,1.391495106,
SD034503,SD0345,3,1,2.4133,N,2396,EC,69778,715.2245,6936,ED,98,,1264,,,,,,,,,N,N,2004,2396,,0.292195122,
SD034504,SD0345,4,2,2.2511,N,2360,EC,29296,300.284,2912,,,,,,,,,,,,,N,N,2004,1360,1000,0.8104395604,
SD034505,SD0345,5,2,2.4146,I,1650,EC,22434,229.9485,2230,,,,,,,,,,,,,N,N,2004,1050,600,0.7399103139,
SD034506,SD0345,6,1,4.441,N,320000,R1,,,235176,,,,,,,,,,,,,N,N,2004,270000,50000,1.360683063,
SD034507,SD0345,7,4,2.8123,N,,E12,,,2375,,,,,,,,,,,,,N,N,2004,,,,
SD034601,SD0346,1,2,2.4236,I,320,EC,162094,1661.4635,14816,ED,228,,2969,,,,,,,,,N,N,2004,100,220,0.01799269047,
SD034602,SD0346,2,2,2.2614,I,9465,EC,107258,1099.3945,9803,ED,421,,5503,,,,,,,,,N,N,2004,7385,2080,0.6183849471,
SD034603,SD0346,3,3,2.7142,N,413,EC,13010,133.3525,1189,,,,,,,,,,,,,N,N,2004,225,188,0.3473507149,
SD034604,SD0346,4,3,2.7145,N,21250,EC,95962,983.6105,8771,,,,,,,,,,,,,N,N,2004,16000,5250,2.422756812,
SD034605,SD0346,5,1,4.441,N,115000,R1,,,128000,,,,,,,,,,,,,N,N,2004,65000,50000,0.8984375,
SD034701,SD0347,1,2,2.4236,I,450,EC,71690,734.8225,6688,ED,98,,1223,,,,,,,,,N,N,2004,270,180,0.05688282139,
SD034702,SD0347,2,2,2.4239,I,,EC,59508,609.957,5552,,,,,,,,,,,,,N,N,2004,,,,
SD034703,SD0347,3,3,2.7142,N,21387,EC,133416,1367.514,12448,ED,183,,2273,,,,,,,,,N,N,2004,16600,4787,1.452822498,
SD034704,SD0347,4,3,3.6193,N,18500,W4,,,7700,,,,,,,,,,,,,N,N,2004,18500,,2.402597403,
SD034705,SD0347,5,1,4.441,N,145000,R1,,,128000,,,,,,,,,,,,,N,N,2004,95000,50000,1.1328125,
SD034801,SD0348,1,2,2.2614,N,12655,EC,93985,963.34625,8816,ED,269,,4105,,,,,,,,,N,N,2004,10575,2080,0.9794133581,none
SD034802,SD0348,2,2,2.4322,N,2600,EC,10612,108.773,995,ED,45,,687,,,,,,,,,N,N,2004,1600,1000,1.545778835,AM+
SD034803,SD0348,3,2,2.4236,N,747,EC,14622,149.8755,1371,,,,,,,,,,,,,N,N,2004,585,162,0.5448577681,none
SD034804,SD0348,4,3,2.7134,N,1720,EC,9715,99.57875,1538,,,,,,,,,,,,,N,N,2004,720,1000,1.118335501,none
SD034805,SD0348,5,3,3.6193,N,18500,W4,,,5553,,,,,,,,,,,,,N,N,2004,18500,,3.331532505,none
SD034806,SD0348,6,4,4.211,N,43083,R3,,,70166,,,,,,,,,,,,,N,N,2004,40645,2438,0.6140153351,none
SD034807,SD0348,7,2,4.441,N,3500,P1,,,2935,,,,,,,,,,,,,N,N,2004,3500,,1.192504259,none
SD034901,SD0349,1,1,2.1311,N,164000,EC,1117410,11453.4525,92521,ED,2184,,23653,E2,-5083.7,,-37614,,,,,N,N,2004,140000,24000,2.087576375,
SD034902,SD0349,2,2,2.4146,I,4300,EC,83741,858.34525,6934,,,,,,,,,,,,,N,N,2004,3050,1250,0.6201326796,
SD034903,SD0349,3,2,2.4236,I,920,EC,48579,497.93475,4022,ED,68,,735,,,,,,,,,N,N,2004,320,600,0.1933992012,
SD034904,SD0349,4,2,2.4236,I,3423,EC,53228,545.587,4407,,,,,,,,,,,,,N,N,2004,2035,1388,0.7767188564,
SD034905,SD0349,5,1,2.2511,N,369,E2,180,,1332,,,,,,,,,,,,,N,N,2004,369,,0.277027027,
SD034906,SD0349,6,3,3.6193,I,18500,W4,,,7780,,,,,,,,,,,,,N,N,2004,18500,,2.377892031,
SD035001,SD0350,1,2,2.4231,I,,EC,27105,277.82625,2900,,,,,,,,,,,,,N,N,2004,,,,
SD035002,SD0350,2,2,2.4236,I,250,EC,24002,246.0205,2569,ED,34,,246,,,,,,,,,N,N,2004,100,150,0.08880994671,
SD035003,SD0350,3,2,2.4146,I,1650,EC,21994,225.4385,2353,,,,,,,,,,,,,N,N,2004,1050,600,0.7012324692,
SD035004,SD0350,4,3,2.7142,I,20872,EC,109544,1122.826,11721,ED,179,,1292,,,,,,,,,N,N,2004,16200,4672,1.603934527,
SD035005,SD0350,5,3,2.7131,I,500,EC,111356,1141.399,11915,,,,,,,,,,,,,N,N,2004,100,400,0.04196391104,
SD035101,SD0351,1,1,2.2414,N,75000,E2,39858,,217864,,,,,,,,,,,,,N,N,2004,55000,20000,0.3442514596,
SD035102,SD0351,2,2,2.3415,I,255442,EC,1502997,15405.71925,107765,ED,2628,,25518,E2,-9608,,-52517,,,,,N,N,2004,219000,36442,3.162741748,
SD035103,SD0351,3,1,2.4146,I,39050,EC,395752,4056.458,28375,ED,657,,6379,,,,,,,,,N,N,2004,27750,11300,1.123611671,
SD035104,SD0351,4,3,2.7142,I,14785,EC,82541,846.04525,5918,ED,137,,1330,,,,,,,,,N,N,2004,10690,4095,2.039873068,
SD035105,SD0351,5,2,2.4236,I,350,EC,20825,213.45625,1393,ED,89,,864,,,,,,,,,N,N,2004,135,215,0.1550731059,
SD035106,SD0351,6,2,2.4231,I,,EC,9243,94.74075,663,,,,,,,,,,,,,N,N,2004,,,,
SD035107,SD0351,7,4,2.8123,I,,R6,,,1391,,,,,,,,,,,,,N,N,2004,,,,
SD035201,SD0352,1,2,2.3415,P,1776190,EC,8456885,86683.07125,857528,ED,12228,,144168,E2,72201,,-54151,R1,,,-126853,N,N,2004,1776190,,2.164258942,
SD035202,SD0352,2,2,2.4146,P,36750,EC,489010,5012.3525,49586,ED,684,,8064,,,,,,,,,N,N,2004,24750,12000,0.6374674761,
SD035203,SD0352,3,2,2.4231,N,,EC,194000,1988.5,19672,,,,,,,,,,,,,N,N,2004,,,,
SD035204,SD0352,4,2,2.4146,N,10200,EC,129259,1324.90475,13107,,,,,,,,,,,,,N,N,2004,7550,2650,0.7782101167,
SD035205,SD0352,5,2,2.4146,P,28000,EC,106193,1088.47825,10768,,,,,,,,,,,,,N,N,2004,24000,4000,2.600297177,
SD035206,SD0352,6,2,2.4146,N,7900,EC,64037,656.37925,6493,,,,,,,,,,,,,N,N,2004,5600,2300,1.216694902,
SD035207,SD0352,7,2,2.4236,I,360,EC,45748,468.917,4638,ED,63,,739,,,,,,,,,N,N,2004,150,210,0.06695183188,
SD035208,SD0352,8,3,2.7142,I,49732,EC,310233,3179.88825,32472,ED,426,,5022,,,,,,,,,N,N,2004,38600,11132,1.32639889,
SD035209,SD0352,9,3,3.6193,N,18500,W4,,,12648,,,,,,,,,,,,,N,N,2004,18500,,1.462681847,
SD035301,SD0353,1,2,2.4146,N,2475,EC,30032,307.828,2343,,,,,,,,,,,,,N,N,2004,1875,600,1.056338028,
SD035302,SD0353,2,2,2.2511,N,151,EC,5219,53.49475,407,,,,,,,,,,,,,N,N,2004,151,,0.371007371,
SD035303,SD0353,3,2,2.4226,I,700,EC,4532,46.453,353,,,,,,,,,,,,,N,N,2004,,700,1.983002833,
SD035304,SD0353,4,3,2.7142,N,31437,EC,134688,1380.552,10506,ED,269,,2695,,,,,,,,,N,N,2004,24400,7037,2.381410499,
SD035305,SD0353,5,3,2.7134,N,13600,EC,102480,1050.42,7993,,,,,,,,,,,,,N,N,2004,9100,4500,1.701488803,
SD035306,SD0353,6,4,3.5217,I,17000,W4,360000,,15930,,,,,,,,,,,,,N,N,2004,15000,2000,1.067168864,
SD035307,SD0353,7,1,2.3212,I,,EF,,,3058,,,,,,,,,,,,,N,N,2004,,,,
SD035401,SD0354,1,1,2.4146,N,68250,EC,289529,2967.67225,21888,ED,1390,,11898,,,,,,,,,N,N,2004,49150,19100,2.020067484,
SD035402,SD0354,2,1,2.2414,N,43000,E2,4179,,19143,,,,,,,,,,,,,N,N,2004,35000,8000,2.246251894,
SD035403,SD0354,3,2,2.4236,I,320,EC,133403,1367.38075,10085,ED,1091,,9339,,,,,,,,,N,N,2004,120,200,0.01647446458,
SD035404,SD0354,4,1,2.4146,I,18600,EC,131710,1350.0275,9957,ED,632,,5410,,,,,,,,,N,N,2004,13600,5000,1.210385892,
SD035405,SD0354,5,2,2.4133,I,398,EC,9246,94.7715,699,ED,44,,380,,,,,,,,,N,N,2004,398,,0.3688600556,
SD035501,SD0355,1,2,2.6231,N,1040,EC,91335,936.18375,8531,,,,,,,,,,,,,N,N,2005,800,240,0.1219083343,none
SD035502,SD0355,2,2,2.6218,I,,EC,79200,811.8,7397,,,,,,,,,,,,,N,N,2005,,,,none
SD035503,SD0355,3,2,2.4231,I,,EC,11324,116.071,1058,,,,,,,,,,,,,N,N,2005,,,,none
SD035504,SD0355,4,2,2.4221,N,648,EC,3155,32.33875,295,ED,20,,291,,,,,,,,,N,N,2005,488,160,1.105802048,none
SD035505,SD0355,5,3,2.7135,I,700,EC,9600,98.4,897,,,,,,,,,,,,,Y,N,2005,500,200,0.7803790412,none
SD035506,SD0355,6,3,3.6193,N,18500,W4,,,15253,,,,,,,,,,,,,N,N,2005,18500,,1.212876156,none
SD035507,SD0355,7,4,3.3131,N,1300,W3,429,,1560,,,,,,,,,,,,,N,N,2005,800,500,0.8333333333,none
SD035601,SD0356,1,2,2.4224,I,11000,EC,61121,626.49025,5391,,,,,,,,,,,,,N,N,2005,11000,,2.040437767,none
SD035602,SD0356,2,2,2.4146,I,14000,EC,56593,580.07825,4992,,,,,,,,,,,,,N,N,2005,12000,2000,2.804487179,none
SD035603,SD0356,3,2,2.4146,N,7647,EC,30656,314.224,2698,ED,85,,885,,,,,,,,,N,N,2005,5527,2120,2.134245046,none
SD035604,SD0356,4,2,2.4236,I,120,EC,20082,205.8405,1771,ED,56,,580,,,,,,,,,N,N,2005,40,80,0.05104210974,none
SD035605,SD0356,5,2,2.4231,N,,EC,13046,133.7215,1151,,,,,,,,,,,,,N,N,2005,,,,none
SD035606,SD0356,6,2,3.3131,N,25650,W3,,,24000,EC,24245,248.51125,2138,ED,67,,700,E2,-1008,,-8069,N,N,2005,20000,5650,1.366615163,none
SD035607,SD0356,7,3,3.6193,N,18500,W4,,,10230,,,,,,,,,,,,,N,N,2005,18500,,1.808406647,none
SD035701,SD0357,1,1,2.2437,I,750000,R6,714000,,350000,E2,-10164,,66473,,,,,,,,,N,N,2005,750000,,1.800837029,none
SD035702,SD0357,2,3,2.7142,N,10980,EC,40722,417.4005,2696,ED,81,,776,,,,,,,,,N,N,2005,7000,3980,3.162442396,none
SD035703,SD0357,3,1,3.5311,N,50000,W4,1190,,31776,,,,,,,,,,,,,N,N,2005,50000,,1.573514602,none
SD035704,SD0357,4,1,4.446,N,500000,R1,,,314336,,,,,,,,,,,,,N,N,2005,500000,,1.590654586,none
SD035705,SD0357,5,1,4.446,I,450000,R1,,,189416,,,,,,,,,,,,,N,N,2005,400000,50000,2.375723276,none
SD035706,SD0357,6,2,4.444,I,29639,R6,,,32128,,,,,,,,,,,,,N,N,2005,27119,2520,0.9225286355,none
SD035801,SD0358,1,2,2.1221,N,3850,E2,1799,,10212,,,,,,,,,,,,,N,N,2005,3400,450,0.3770074422,none
SD035802,SD0358,2,2,2.4236,I,360,EC,38355,393.13875,4631,ED,70,,563,,,,,,,,,N,N,2005,120,240,0.06931074317,none
SD035803,SD0358,3,1,2.6218,N,76,EC,23060,236.365,980,,,,,,,,,,,,,N,N,2005,50,26,0.07755102041,none
