SUPERID,ID,AR_NUMBER,APPCODE,ARC2,IMPSTATUS,IMPCOST,PSOURCCODE,PCONSERVED,PSOURCONSV,PSAVED,SSOURCCODE,SCONSERVED,SSOURCONSV,SSAVED,TSOURCCODE,TCONSERVED,TSOURCONSV,TSAVED,QSOURCCODE,QCONSERVED,QSOURCONSV,QSAVED,REBATE,INCREMNTAL,FY,IC_CAPITAL,IC_OTHER,PAYBACK,BPTOOL
AM029905,AM0299,5,3,2.7131,I,560,EC,59789,613,2070,,,,,,,,,,,,,N,N,1997,,,0.270531401,
AM029906,AM0299,6,4,3.5315,N,,W4,81600,,1860,,,,,,,,,,,,,N,N,1997,,,,
AM029907,AM0299,7,3,2.7142,N,1140,R1,,,890,EC,7327,75,250,ED,70,,90,,,,,N,N,1997,,,0.9268292683,
AM029908,AM0299,8,1,2.4314,I,,EC,8792,90,300,ED,24,,220,,,,,,,,,N,N,1997,,,,
AM029909,AM0299,9,2,2.4236,I,200,EC,8499,87,290,,,,,,,,,,,,,N,N,1997,,,0.6896551724,
AM030001,AM0300,1,2,2.3212,N,12000,ED,1240,,11000,,,,,,,,,,,,,N,N,1997,,,1.090909091,
AM030002,AM0300,2,2,3.1163,N,,R1,,,2320,,,,,,,,,,,,,N,N,1997,,,,
AM030003,AM0300,3,4,3.7131,I,60,R1,,,780,,,,,,,,,,,,,N,N,1997,,,0.07692307692,
AM030004,AM0300,4,3,2.7142,I,220,EC,6741,69,270,ED,30,,260,,,,,,,,,N,Y,1997,,,0.4150943396,
AM030005,AM0300,5,3,2.7142,N,160,R1,,,190,EC,879,9,40,ED,1,,10,,,,,N,N,1997,,,0.6666666667,
AM030006,AM0300,6,4,3.5316,N,,W4,4800,,150,,,,,,,,,,,,,N,N,1997,,,,
AM030101,AM0301,1,1,3.5311,I,3000,W4,51000,,114000,,,,,,,,,,,,,N,N,1997,,,0.02631578947,
AM030102,AM0301,2,2,2.3212,I,3040,ED,238,,2930,,,,,,,,,,,,,N,N,1997,,,1.037542662,
AM030103,AM0301,3,2,2.3212,I,1750,ED,130,,1600,,,,,,,,,,,,,N,N,1997,,,1.09375,
AM030104,AM0301,4,2,2.3212,I,1085,ED,81,,1000,,,,,,,,,,,,,N,N,1997,,,1.085,
AM030105,AM0301,5,3,2.7142,I,480,R1,,,480,EC,2638,27,70,ED,4,,45,,,,,N,N,1997,,,0.8067226891,
AM030106,AM0301,6,3,2.7124,I,,EC,18757,192,505,,,,,,,,,,,,,N,N,1997,,,,
AM030107,AM0301,7,4,2.8121,I,800,EF,,,242,,,,,,,,,,,,,N,N,1997,,,3.305785124,
AM030108,AM0301,8,3,2.7124,I,,ED,8,,97,EC,1758,18,50,,,,,,,,,N,N,1997,,,,
AM030201,AM0302,1,2,3.2123,I,295,W4,2400,,4080,,,,,,,,,,,,,N,N,1997,,,0.07230392157,
AM030202,AM0302,2,3,2.6218,I,,ED,73,,460,EC,7913,81,340,,,,,,,,,N,N,1997,,,,
AM030203,AM0302,3,4,4.231,I,,R2,,,610,,,,,,,,,,,,,N,N,1997,,,,
AM030204,AM0302,4,2,2.4236,I,300,EC,12603,129,540,,,,,,,,,,,,,N,N,1997,,,0.5555555556,
AM030205,AM0302,5,1,2.3131,N,,EC,12016,123,520,,,,,,,,,,,,,N,N,1997,,,,
AM030206,AM0302,6,4,3.7131,N,33,R2,,,470,,,,,,,,,,,,,N,N,1997,,,0.07021276596,
AM030207,AM0302,7,4,3.5315,N,,W4,15000,,220,,,,,,,,,,,,,N,N,1997,,,,
AM030208,AM0302,8,1,2.3131,I,,EC,4689,48,210,,,,,,,,,,,,,N,N,1997,,,,
AM030209,AM0302,9,3,2.7124,N,,EC,4103,42,180,,,,,,,,,,,,,N,N,1997,,,,
AM030210,AM0302,10,4,3.8133,N,,W3,660,,370,W2,-330,,-220,,,,,,,,,N,N,1997,,,,
AM030211,AM0302,11,3,2.7142,N,70,EC,1758,18,80,ED,9,,60,,,,,,,,,N,Y,1997,,,0.5,
AM030301,AM0303,1,2,2.3212,N,24620,ED,2410,,29680,,,,,,,,,,,,,N,N,1997,,,0.8295148248,
AM030302,AM0303,2,2,2.3212,N,9800,ED,1330,,16320,,,,,,,,,,,,,N,N,1997,,,0.6004901961,
AM030303,AM0303,3,1,2.8114,I,,EF,,,10000,,,,,,,,,,,,,N,N,1997,,,,
AM030304,AM0303,4,4,2.8121,I,15120,EF,,,7560,,,,,,,,,,,,,N,N,1997,,,2,
AM030305,AM0303,5,3,2.7142,I,520,ED,69,,850,EC,26964,276,590,,,,,,,,,N,N,1997,,,0.3611111111,
AM030306,AM0303,6,1,2.4133,I,1680,ED,32,,400,EC,14068,144,310,,,,,,,,,Y,N,1997,,,2.366197183,
AM030307,AM0303,7,4,4.821,I,,EF,,,610,,,,,,,,,,,,,N,N,1997,,,,
AM030308,AM0303,8,1,2.4314,I,,ED,10,,120,EC,4396,45,100,,,,,,,,,N,N,1997,,,,
AM030401,AM0304,1,1,3.1192,I,3000,P2,69770,,13950,,,,,,,,,,,,,N,N,1997,,,0.2150537634,
AM030402,AM0304,2,1,3.5317,N,12500,P2,,,10480,,,,,,,,,,,,,N,N,1997,,,1.192748092,
AM030403,AM0304,3,1,3.4155,N,3500,W1,,,960,,,,,,,,,,,,,N,N,1997,,,3.645833333,
AM030404,AM0304,4,3,2.7142,I,975,R1,,,680,EC,5275,54,170,ED,7,,90,,,,,N,N,1997,,,1.037234043,
AM030405,AM0304,5,1,3.5248,I,,P2,2700,,750,,,,,,,,,,,,,N,N,1997,,,,
AM030406,AM0304,6,3,2.7111,N,30,EC,3810,39,130,ED,7,,90,,,,,,,,,N,N,1997,,,0.1363636364,
AM030407,AM0304,7,1,2.2135,I,65,E2,50,,190,,,,,,,,,,,,,N,N,1997,,,0.3421052632,
AM030408,AM0304,8,3,2.7124,I,,EC,3517,36,115,,,,,,,,,,,,,N,N,1997,,,,
AM030409,AM0304,9,3,2.7122,I,10,ED,6,,80,EC,879,9,30,,,,,,,,,N,N,1997,,,0.09090909091,
AM030501,AM0305,1,1,2.5194,N,110000,R3,,,56500,R1,,,45000,,,,,,,,,N,N,1997,,,1.083743842,
AM030502,AM0305,2,2,2.3212,I,9045,ED,693,,9350,,,,,,,,,,,,,N,N,1997,,,0.9673796791,
AM030503,AM0305,3,2,2.4236,I,500,EC,88218,904,2030,,,,,,,,,,,,,N,N,1997,,,0.2463054187,
AM030504,AM0305,4,2,3.7312,I,20,E2,113,,570,,,,,,,,,,,,,N,N,1997,,,0.0350877193,
AM030505,AM0305,5,4,2.8121,I,,R2,,,558,,,,,,,,,,,,,N,N,1997,,,,
AM030506,AM0305,6,1,2.6212,I,,EC,17292,177,395,,,,,,,,,,,,,N,N,1997,,,,
AM030507,AM0305,7,3,2.7134,I,15,ED,15,,200,EC,4396,45,100,,,,,,,,,N,N,1997,,,0.05,
AM030508,AM0305,8,4,4.821,I,,R2,,,253,,,,,,,,,,,,,N,N,1997,,,,
AM030509,AM0305,9,3,2.7142,N,95,ED,12,,160,EC,1758,18,40,,,,,,,,,N,N,1997,,,0.475,
AM030510,AM0305,10,1,2.4133,I,304,ED,10,,138,EC,586,6,12,,,,,,,,,N,Y,1997,,,2.026666667,
AM030601,AM0306,1,1,2.3131,I,,ED,6588,,83400,,,,,,,,,,,,,N,N,1997,,,,
AM030602,AM0306,2,1,3.7198,I,747,W4,19230,,27210,,,,,,,,,,,,,N,N,1997,,,0.02745314223,
AM030603,AM0306,3,4,2.8123,N,,EF,,,8495,,,,,,,,,,,,,N,N,1997,,,,
AM030604,AM0306,4,1,3.4114,I,1115,W1,12250.1,,3070,ED,-11,,-145,EC,-4689,-48,-125,,,,,N,N,1997,,,0.3982142857,
AM030605,AM0306,5,1,2.3131,N,,ED,217,,2750,,,,,,,,,,,,,N,N,1997,,,,
AM030606,AM0306,6,3,2.7145,N,4310,EC,77374,793,2090,,,,,,,,,,,,,N,N,1997,,,2.062200957,
AM030607,AM0306,7,4,3.5313,I,,W4,51780,,830,,,,,,,,,,,,,N,N,1997,,,,
AM030608,AM0306,8,3,2.7145,I,5350,EC,64185,658,1740,,,,,,,,,,,,,N,N,1997,,,3.074712644,
AM030609,AM0306,9,3,2.7124,I,100,ED,67,,850,EC,20223,207,550,,,,,,,,,N,N,1997,,,0.07142857143,
AM030610,AM0306,10,3,2.7124,I,80,ED,39,,490,EC,15533,159,420,,,,,,,,,N,N,1997,,,0.08791208791,
AM030611,AM0306,11,3,2.7142,N,340,ED,40,,500,EC,6741,69,180,,,,,,,,,N,N,1997,,,0.5,
AM030612,AM0306,12,2,3.5316,I,,W4,1400,,300,,,,,,,,,,,,,N,N,1997,,,,
AM030701,AM0307,1,4,3.5315,N,7500,W4,160000,,18700,,,,,,,,,,,,,N,N,1997,,,0.4010695187,
AM030702,AM0307,2,4,3.5212,I,750,W4,150000,,7900,,,,,,,,,,,,,N,N,1997,,,0.09493670886,
AM030703,AM0307,3,2,2.3212,I,8750,ED,449,,6060,,,,,,,,,,,,,N,N,1997,,,1.443894389,
AM030704,AM0307,4,3,2.4221,N,7500,EC,128957,1322,2980,ED,190,,2560,,,,,,,,,N,N,1997,,,1.353790614,
AM030705,AM0307,5,4,2.8114,I,200,EF,,,2045,,,,,,,,,,,,,N,N,1997,,,0.097799511,
AM030706,AM0307,6,2,2.3212,N,1910,ED,154,,1270,,,,,,,,,,,,,N,N,1997,,,1.503937008,
AM030707,AM0307,7,3,2.7142,N,920,R1,,,950,EC,5275,54,180,ED,9,,90,,,,,N,N,1997,,,0.7540983607,
AM030708,AM0307,8,3,2.7142,I,485,ED,53,,820,EC,10844,111,250,,,,,,,,,N,Y,1997,,,0.453271028,
AM030709,AM0307,9,3,2.7124,I,150,EC,11137,114,350,ED,5,,70,,,,,,,,,N,N,1997,,,0.3571428571,
AM030710,AM0307,10,1,2.4314,N,,ED,12,,165,EC,3224,33,70,,,,,,,,,N,N,1997,,,,
AM030801,AM0308,1,1,4.611,I,4200,P1,,,37750,EC,77960,799,1895,,,,,,,,,N,N,1997,,,0.1059402194,
AM030802,AM0308,2,4,3.6192,I,,W2,30330,,6870,,,,,,,,,,,,,N,N,1997,,,,
AM030803,AM0308,3,1,3.7198,N,150,W4,18010,,5675,,,,,,,,,,,,,N,N,1997,,,0.02643171806,
AM030804,AM0308,4,4,3.5315,N,,W4,27800,,6115,,,,,,,,,,,,,N,N,1997,,,,
AM030805,AM0308,5,2,2.4236,I,675,EC,114889,1178,2790,,,,,,,,,,,,,N,N,1997,,,0.2419354839,
AM030806,AM0308,6,3,2.7142,I,50,ED,93,,790,EC,22567,231,715,,,,,,,,,N,Y,1997,,,0.03322259136,
AM030807,AM0308,7,1,2.4314,N,,ED,53,,650,EC,22860,234,555,,,,,,,,,N,N,1997,,,,
AM030808,AM0308,8,1,2.4133,I,1960,EC,19050,195,460,ED,32,,390,,,,,,,,,N,Y,1997,,,2.305882353,
AM030809,AM0308,9,3,2.7124,I,150,ED,41,,505,EC,11430,117,280,,,,,,,,,N,N,1997,,,0.1910828025,
AM030810,AM0308,10,3,2.7145,I,9300,EC,84994,871,20665,,,,,,,,,,,,,N,N,1997,,,0.4500362932,
AM030901,AM0309,1,4,4.611,N,4200,P1,,,72390,EC,63892,655,2780,,,,,,,,,N,N,1997,,,0.05587335373,
AM030902,AM0309,2,2,2.4236,I,9300,EC,1812720,18580,81500,,,,,,,,,,,,,N,N,1997,,,0.1141104294,
AM030903,AM0309,3,3,3.8132,I,9270,W3,4710,,12480,,,,,,,,,,,,,N,N,1997,,,0.7427884615,
AM030904,AM0309,4,4,2.8123,I,,R2,,,1337,,,,,,,,,,,,,N,N,1997,,,,
AM030905,AM0309,5,2,2.4314,N,,EC,13189,135,600,,,,,,,,,,,,,N,N,1997,,,,
AM031001,AM0310,1,1,2.3131,N,,ED,2447,,15600,,,,,,,,,,,,,N,N,1997,,,,
AM031002,AM0310,2,1,2.2511,I,1110,E2,1640,,6050,,,,,,,,,,,,,N,N,1997,,,0.1834710744,
AM031003,AM0310,3,1,2.4314,I,,EC,150059,1538,3600,ED,210,,2290,,,,,,,,,N,N,1997,,,,
AM031004,AM0310,4,1,2.2511,I,2460,E2,1600,,5890,,,,,,,,,,,,,N,N,1997,,,0.4176570458,
AM031005,AM0310,5,1,2.4133,I,10530,EC,101407,1039,2430,ED,142,,1550,,,,,,,,,N,Y,1997,,,2.645728643,
AM031006,AM0310,6,3,2.7124,I,,EC,23740,243,1060,,,,,,,,,,,,,N,N,1997,,,,
AM031007,AM0310,7,3,2.7135,N,175,EC,24619,252,590,,,,,,,,,,,,,N,N,1997,,,0.2966101695,
AM031008,AM0310,8,1,2.2511,N,310,EC,17878,183,430,,,,,,,,,,,,,N,N,1997,,,0.7209302326,
AM031101,AM0311,1,3,3.6113,N,900000,W1,,,116000,,,,,,,,,,,,,N,N,1998,,,7.75862069,
AM031102,AM0311,2,4,2.8118,I,,ED,,,31316,,,,,,,,,,,,,N,N,1998,,,,
AM031103,AM0311,3,3,3.1291,N,1515,W2,,,23800,,,,,,,,,,,,,N,N,1998,,,0.06365546218,
AM031104,AM0311,4,2,2.7134,I,340,EC,348769,3575,11300,,,,,,,,,,,,,N,N,1998,,,0.03008849558,
AM031105,AM0311,5,1,2.4314,N,,EC,51583,529,1665,ED,84,,1120,,,,,,,,,N,N,1998,,,,
AM031106,AM0311,6,4,3.5212,I,,W4,14450,,2170,,,,,,,,,,,,,N,N,1998,,,,
AM031107,AM0311,7,3,3.4154,I,1010,W1,690,,1160,E2,111,,460,,,,,,,,,N,N,1998,,,0.6234567901,
AM031108,AM0311,8,1,2.4133,I,2100,EC,28429,291,920,ED,44,,580,,,,,,,,,N,Y,1998,,,1.4,
AM031109,AM0311,9,3,2.7124,N,,EC,30481,312,985,ED,31,,415,,,,,,,,,N,N,1998,,,,
AM031110,AM0311,10,3,4.652,I,1205,R1,,,765,EC,6741,69,220,ED,9,,120,,,,,N,N,1998,,,1.090497738,
AM031111,AM0311,11,3,2.7111,N,93,EC,4982,51,160,ED,10,,130,,,,,,,,,N,N,1998,,,0.3206896552,
AM031112,AM0311,12,3,2.7135,N,485,EC,7913,81,250,,,,,,,,,,,,,N,N,1998,,,1.94,
AM031201,AM0312,1,1,2.1233,I,1200,E2,7810,,30640,,,,,,,,,,,,,N,N,1998,,,0.03916449086,
AM031202,AM0312,2,2,2.2135,I,5000,E2,6256,,24560,,,,,,,,,,,,,N,N,1998,,,0.2035830619,
AM031203,AM0312,3,3,3.4155,I,4800,W1,,,17000,,,,,,,,,,,,,N,N,1998,,,0.2823529412,
AM031204,AM0312,4,2,2.3212,I,8650,ED,688,,3700,,,,,,,,,,,,,N,N,1998,,,2.337837838,
AM031205,AM0312,5,1,2.2511,I,2790,E2,705,,2780,,,,,,,,,,,,,N,N,1998,,,1.003597122,
AM031206,AM0312,6,2,2.4236,I,15,EC,33118,339,1790,,,,,,,,,,,,,N,N,1998,,,0.008379888268,
AM031207,AM0312,7,1,2.2136,I,1250,E2,437,,1710,,,,,,,,,,,,,N,N,1998,,,0.730994152,
AM031208,AM0312,8,1,3.4154,I,350,W1,180.516,,1190,,,,,,,,,,,,,N,N,1998,,,0.2941176471,
AM031209,AM0312,9,3,2.7111,I,30,EC,7034,72,370,ED,18,,95,,,,,,,,,N,N,1998,,,0.06451612903,
AM031210,AM0312,10,4,2.8123,I,,EF,,,310,,,,,,,,,,,,,N,N,1998,,,,
AM031301,AM0313,1,1,4.423,I,13700,R1,,,57200,,,,,,,,,,,,,N,N,1998,,,0.2395104895,
AM031302,AM0313,2,1,3.7311,I,630,W2,1750,,8010,,,,,,,,,,,,,N,N,1998,,,0.07865168539,
AM031303,AM0313,3,1,2.4314,I,,EC,63599,652,1520,ED,100,,1320,,,,,,,,,N,N,1998,,,,
AM031304,AM0313,4,4,3.5212,N,,W4,16130,,2740,,,,,,,,,,,,,N,N,1998,,,,
AM031305,AM0313,5,3,2.7124,I,200,ED,82,,1090,EC,21102,216,510,,,,,,,,,N,N,1998,,,0.125,
AM031306,AM0313,6,1,2.4133,I,2290,EC,24326,249,580,ED,39,,520,,,,,,,,,N,Y,1998,,,2.081818182,
AM031307,AM0313,7,3,3.4111,I,2150,W1,12100,,550,ED,-5,,-65,EC,-1172,-12,-25,,,,,N,N,1998,,,4.673913043,
AM031308,AM0313,8,3,2.7124,I,60,ED,9,,120,EC,3224,33,80,,,,,,,,,N,N,1998,,,0.3,
AM031401,AM0314,1,4,3.5315,I,,W4,139000,,12090,,,,,,,,,,,,,N,N,1998,,,,
AM031402,AM0314,2,3,2.3212,I,2230,ED,843,,10380,,,,,,,,,,,,,N,N,1998,,,0.2148362235,
AM031403,AM0314,3,1,2.3134,I,,ED,133,,1640,,,,,,,,,,,,,N,N,1998,,,,
AM031404,AM0314,4,3,2.7124,N,220,EC,67995,697,1640,,,,,,,,,,,,,N,N,1998,,,0.1341463415,
AM031405,AM0314,5,3,2.7124,I,330,ED,58,,710,EC,16413,168,400,,,,,,,,,N,N,1998,,,0.2972972973,
AM031406,AM0314,6,3,2.7124,N,680,R1,,,415,EC,3810,39,90,ED,5,,60,,,,,N,N,1998,,,1.203539823,
AM031407,AM0314,7,3,2.7142,N,610,ED,12,,150,EC,4689,48,110,,,,,,,,,N,N,1998,,,2.346153846,
AM031501,AM0315,1,1,3.1191,I,3000,W4,80000,,50460,,,,,,,,,,,,,N,N,1998,,,0.0594530321,
AM031502,AM0315,2,3,2.7142,N,6500,EC,202227,2073,9300,ED,407,,2200,,,,,,,,,N,N,1998,,,0.5652173913,
AM031503,AM0315,3,2,3.1161,N,48,R1,,,2990,,,,,,,,,,,,,N,N,1998,,,0.01605351171,
AM031504,AM0315,4,3,2.7145,N,2960,EC,48652,499,2240,,,,,,,,,,,,,N,N,1998,,,1.321428571,
AM031505,AM0315,5,3,2.7111,I,200,ED,43,,230,EC,4103,42,190,,,,,,,,,N,N,1998,,,0.4761904762,
AM031506,AM0315,6,3,2.7142,I,340,EC,2638,27,120,ED,4,,20,,,,,,,,,N,N,1998,,,2.428571429,
AM031507,AM0315,7,3,3.4154,I,43,W1,262.8,,300,,,,,,,,,,,,,N,N,1998,,,0.1433333333,
AM031508,AM0315,8,1,2.4133,N,320,EC,3224,33,150,ED,7,,40,,,,,,,,,N,Y,1998,,,1.684210526,
AM031601,AM0316,1,4,3.5315,N,7500,R1,,,6800,W4,58300,,2900,,,,,,,,,N,N,1998,,,0.7731958763,
AM031602,AM0316,2,2,3.7198,N,150,W4,14720,,7280,,,,,,,,,,,,,N,N,1998,,,0.0206043956,
AM031603,AM0316,3,2,2.3212,I,4715,ED,1277,,4495,,,,,,,,,,,,,N,N,1998,,,1.04894327,
AM031604,AM0316,4,2,2.4236,I,1000,EC,39859,409,2200,,,,,,,,,,,,,N,N,1998,,,0.4545454545,
AM031605,AM0316,5,4,3.5316,N,,W4,,,2080,,,,,,,,,,,,,N,N,1998,,,,
AM031606,AM0316,6,2,2.4236,I,300,EC,22860,234,1200,,,,,,,,,,,,,N,N,1998,,,0.25,
AM031607,AM0316,7,4,2.8121,I,840,EF,,,1022,,,,,,,,,,,,,N,N,1998,,,0.8219178082,
AM031608,AM0316,8,4,4.821,I,,EF,,,460,,,,,,,,,,,,,N,N,1998,,,,
AM031701,AM0317,1,1,3.5311,N,137500,W4,2743000,,37600,E2,-561,,-1800,,,,,,,,,N,N,1998,,,3.840782123,
AM031702,AM0317,2,2,2.3212,N,25000,ED,1890,,23300,,,,,,,,,,,,,N,N,1998,,,1.072961373,
AM031703,AM0317,3,1,3.5311,I,410,R1,,,12000,,,,,,,,,,,,,N,N,1998,,,0.03416666667,
AM031704,AM0317,4,1,3.5311,N,9000,R3,507000,,10900,,,,,,,,,,,,,N,N,1998,,,0.8256880734,
AM031705,AM0317,5,4,2.8123,I,,EF,,,2662,,,,,,,,,,,,,N,N,1998,,,,
AM031706,AM0317,6,3,2.7111,I,,ED,78,,960,EC,24326,249,580,,,,,,,,,N,N,1998,,,,
AM031707,AM0317,7,2,2.4236,I,320,EC,23154,237,555,,,,,,,,,,,,,N,N,1998,,,0.5765765766,
AM031708,AM0317,8,3,2.7124,N,,EC,22567,231,540,,,,,,,,,,,,,N,N,1998,,,,
AM031709,AM0317,9,3,2.7111,N,24,EC,3224,33,70,ED,5,,60,,,,,,,,,N,N,1998,,,0.1846153846,
AM031801,AM0318,1,3,2.2211,I,,E2,2905,,11790,,,,,,,,,,,,,N,N,1998,,,,
AM031802,AM0318,2,4,4.231,N,5400,R2,,,3110,,,,,,,,,,,,,N,N,1998,,,1.736334405,
AM031803,AM0318,3,3,2.7124,I,160,EC,83822,859,2430,,,,,,,,,,,,,N,N,1998,,,0.0658436214,
AM031804,AM0318,4,1,2.3131,N,,ED,159,,875,,,,,,,,,,,,,N,N,1998,,,,
AM031805,AM0318,5,4,3.1191,I,1500,W2,1500,,840,,,,,,,,,,,,,N,N,1998,,,1.785714286,
AM031806,AM0318,6,3,2.7145,N,1860,EC,17585,180,510,,,,,,,,,,,,,N,N,1998,,,3.647058824,
AM031807,AM0318,7,2,2.4236,I,100,EC,14654,150,420,,,,,,,,,,,,,N,N,1998,,,0.2380952381,
AM031901,AM0319,1,2,2.4236,N,450,EC,137749,1412,8640,,,,,,,,,,,,,N,N,1998,,,0.05208333333,
AM031902,AM0319,2,3,2.7111,N,900,EC,101993,1045,6390,ED,60,,255,,,,,,,,,N,N,1998,,,0.1354401806,
AM031903,AM0319,3,3,2.7131,N,1700,EC,81770,838,5110,,,,,,,,,,,,,N,N,1998,,,0.3326810176,
AM031904,AM0319,4,2,2.4231,N,30,EC,49531,508,3100,ED,70,,300,,,,,,,,,N,N,1998,,,0.008823529412,
AM031905,AM0319,5,3,2.7111,N,490,EC,43083,442,2700,ED,61,,260,,,,,,,,,N,N,1998,,,0.1655405405,
AM031906,AM0319,6,3,4.652,N,405,R2,,,325,EC,1758,18,110,ED,2,,10,,,,,N,N,1998,,,0.9101123596,
AM032001,AM0320,1,1,3.1192,I,,W4,180000,,38400,,,,,,,,,,,,,N,N,1998,,,,
AM032002,AM0320,2,4,2.8114,N,1600,R2,,,15390,,,,,,,,,,,,,N,N,1998,,,0.1039636127,
AM032003,AM0320,3,1,3.4155,N,6200,W1,,,2300,,,,,,,,,,,,,N,N,1998,,,2.695652174,
AM032004,AM0320,4,1,3.4115,N,3000,W1,908,,2200,,,,,,,,,,,,,N,N,1998,,,1.363636364,
AM032005,AM0320,5,3,2.7124,N,,EC,67409,691,1600,,,,,,,,,,,,,N,N,1998,,,,
AM032006,AM0320,6,3,2.7124,I,30,EC,52755,541,1290,,,,,,,,,,,,,N,N,1998,,,0.02325581395,
AM032007,AM0320,7,4,4.821,I,,R2,,,763,,,,,,,,,,,,,N,N,1998,,,,
AM032008,AM0320,8,3,2.7124,I,,EC,16120,165,390,,,,,,,,,,,,,N,N,1998,,,,
AM032009,AM0320,9,3,4.652,I,635,R2,,,155,EC,2638,27,65,ED,4,,45,,,,,N,N,1998,,,2.396226415,
AM032101,AM0321,1,3,2.7121,N,49220,EC,228019,2337,21130,,,,,,,,,,,,,N,N,1998,,,2.329389494,
AM032102,AM0321,2,2,2.4236,I,600,EC,53634,550,4825,,,,,,,,,,,,,N,N,1998,,,0.1243523316,
AM032103,AM0321,3,2,2.4231,N,40,EC,22860,234,2340,ED,94,,290,,,,,,,,,N,N,1998,,,0.01520912548,
AM032104,AM0321,4,4,3.5316,N,,W4,21000,,1470,,,,,,,,,,,,,N,N,1998,,,,
AM032105,AM0321,5,3,2.7124,I,170,EC,8792,90,800,ED,39,,120,,,,,,,,,N,Y,1998,,,0.1847826087,
AM032106,AM0321,6,2,2.4236,I,100,EC,7620,78,680,,,,,,,,,,,,,N,N,1998,,,0.1470588235,
AM032107,AM0321,7,3,2.7142,N,220,EC,5569,57,400,ED,26,,160,,,,,,,,,N,N,1998,,,0.3928571429,
AM032108,AM0321,8,2,2.6212,N,,EC,3517,36,320,,,,,,,,,,,,,N,N,1998,,,,
AM032201,AM0322,1,4,4.611,I,4200,R1,,,7400,EC,68875,706,3100,,,,,,,,,N,N,1998,,,0.4,
AM032202,AM0322,2,4,3.5315,I,7500,W4,44800,,4170,,,,,,,,,,,,,N,N,1998,,,1.798561151,
AM032203,AM0322,3,3,2.7142,I,4530,EC,55100,565,2450,,,,,,,,,,,,,N,N,1998,,,1.848979592,
AM032204,AM0322,4,2,2.4133,I,3750,EC,41325,424,1840,ED,57,,170,,,,,,,,,Y,Y,1998,,,1.865671642,
AM032205,AM0322,5,2,2.4314,N,,EC,35170,360,1710,ED,49,,150,,,,,,,,,N,N,1998,,,,
AM032206,AM0322,6,3,2.7124,N,,EC,33118,339,1470,,,,,,,,,,,,,N,N,1998,,,,
AM032207,AM0322,7,3,2.7142,I,1025,EC,19930,204,1370,ED,28,,80,,,,,,,,,N,N,1998,,,0.7068965517,
AM032208,AM0322,8,3,2.7124,I,,EC,9672,99,430,,,,,,,,,,,,,N,N,1998,,,,
AM032209,AM0322,9,4,2.8121,N,320,R2,,,215,,,,,,,,,,,,,N,N,1998,,,1.488372093,
AM032210,AM0322,10,4,2.8121,N,320,R2,,,175,,,,,,,,,,,,,N,N,1998,,,1.828571429,
AM032301,AM0323,1,1,3.1192,N,,W4,216000,,22500,,,,,,,,,,,,,N,N,1998,,,,
AM032302,AM0323,2,1,3.7198,N,150,W4,11800,,10600,,,,,,,,,,,,,N,N,1998,,,0.0141509434,
AM032303,AM0323,3,1,3.5311,N,,W4,9000,,4590,,,,,,,,,,,,,N,N,1998,,,,
AM032304,AM0323,4,1,2.4314,N,,EC,61841,634,1730,ED,97,,590,,,,,,,,,N,N,1998,,,,
AM032305,AM0323,5,3,2.8112,N,2700,R2,,,2310,,,,,,,,,,,,,N,N,1998,,,1.168831169,
AM032306,AM0323,6,1,2.4133,N,4300,EC,42790,439,1200,ED,65,,395,,,,,,,,,N,Y,1998,,,2.695924765,
AM032307,AM0323,7,4,4.231,N,1870,R2,,,1420,,,,,,,,,,,,,N,N,1998,,,1.316901408,
AM032308,AM0323,8,3,2.7123,N,,EC,45135,463,1260,,,,,,,,,,,,,N,N,1998,,,,
AM032309,AM0323,9,3,2.7124,N,63,EC,7034,72,460,ED,10,,60,,,,,,,,,N,N,1998,,,0.1211538462,
AM032310,AM0323,10,4,3.6194,N,,W2,,,250,,,,,,,,,,,,,N,N,1998,,,,
AM032401,AM0324,1,2,2.3212,I,104000,ED,5088,,28430,,,,,,,,,,,,,N,N,1998,,,3.658107633,
AM032402,AM0324,2,1,4.652,I,500,P1,,,21000,,,,,,,,,,,,,N,N,1998,,,0.02380952381,
AM032403,AM0324,3,2,2.4236,I,1500,EC,105510,1081,4800,,,,,,,,,,,,,N,N,1998,,,0.3125,
AM032404,AM0324,4,2,3.8132,N,3300,W3,2000,,1840,,,,,,,,,,,,,N,N,1998,,,1.793478261,
AM032405,AM0324,5,3,2.7142,N,,EC,36342,373,1630,,,,,,,,,,,,,N,N,1998,,,,
AM032406,AM0324,6,1,2.4314,N,,EC,16999,174,760,ED,47,,260,,,,,,,,,N,N,1998,,,,
AM032407,AM0324,7,1,3.6192,N,,R4,,,960,,,,,,,,,,,,,N,N,1998,,,,
AM032408,AM0324,8,2,2.7121,I,,EC,42497,436,820,,,,,,,,,,,,,N,N,1998,,,,
AM032409,AM0324,9,1,2.4133,I,1310,EC,9965,102,440,ED,27,,150,,,,,,,,,Y,Y,1998,,,2.220338983,
AM032410,AM0324,10,1,3.7198,I,165,W4,14800,,150,,,,,,,,,,,,,N,N,1998,,,1.1,
AM032501,AM0325,1,4,2.8121,I,12500,R2,,,24500,,,,,,,,,,,,,N,N,1998,,,0.5102040816,
